id,name,number,URL,socket,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Use Conditions,Total Cores,Total Threads,Max Turbo Frequency,Turbo Boost Max Technology 3.0 Frequency,Turbo Boost Technology 2.0 Frequency,Processor Base Frequency,Cache,Bus Speed,TDP,Configurable TDP-down Base Frequency,Configurable TDP-down,Thermal Velocity Boost Frequency,Configurable TDP-up Base Frequency,Configurable TDP-up,Deep Learning Boost ( DL Boost) on CPU,# of QPI Links,Scenario Design Power (SDP),# of Performance-cores,# of Efficient-cores,# of Low Power Efficient-cores,Performance-core Max Turbo Frequency,Efficient-core Max Turbo Frequency,Low Power Efficient-core Max Turbo Frequency,Performance-core Base Frequency,Efficient-core Base Frequency,Low Power Efficient-core Base Frequency,Processor Base Power,Maximum Turbo Power,Minimum Assured Power,AI Software Frameworks Supported by CPU,Marketing Status,Launch Date,Embedded Options Available,Use Conditions.1,Datasheet,Servicing Status,End of Servicing Updates Date,Description,Included Items,Expected Discontinuance,Product Brief,Additional Information,Functional Safety (FuSa) Documentation Available,Product Tuning (Embedded Uses),Max Memory Size (dependent on memory type),Memory Types,Max # of Memory Channels,Max Memory Bandwidth,ECC Memory Supported,Physical Address Extensions,Maximum Memory Speed,GPU Name,Graphics Base Frequency,Graphics Max Dynamic Frequency,Graphics Video Max Memory,Execution Units,4K Support,Max Resolution (HDMI),Max Resolution (DP),Max Resolution (eDP - Integrated Flat Panel),DirectX* Support,OpenGL* Support,OpenCL* Support,Quick Sync Video,InTru 3D Technology,Clear Video HD Technology,Clear Video Technology,# of Displays Supported,Device ID,Graphics Output,Multi-Format Codec Engines,Flexible Display Interface ( FDI),Max Resolution (VGA),Macrovision* License Required,Xe-cores,Ray Tracing,H.264 Hardware Encode/Decode,H.265 (HEVC) Hardware Encode/Decode,AV1 Encode/Decode,VP9 Bitstream & Decoding,Deep Learning Boost ( DL Boost) on GPU,AI Software Frameworks Supported by GPU,Scalability,PCI Express Revision,PCI Express Configurations,Max # of PCI Express Lanes,Thunderbolt 4,Microprocessor PCIe Revision,Chipset / PCH PCIe Revision,PCI Support,Sockets Supported,Max CPU Configuration,Thermal Solution Specification,TJUNCTION,Package Size,Thermal Velocity Boost Temperature,TCASE,Processing Die Size,# of Processing Die Transistors,Max Operating Temperature,Minimum Operating Temperature,Gaussian & Neural Accelerator,Deep Learning Boost ( DL Boost) on CPU.1,Optane Memory Supported,Thermal Velocity Boost,Turbo Boost Max Technology 3.0,Turbo Boost Technology,Hyper-Threading Technology,64,Instruction Set,Instruction Set Extensions,Idle States,Enhanced SpeedStep Technology,Thermal Monitoring Technologies,Identity Protection Technology,Image Processing Unit,Smart Sound Technology,Wake on Voice,High Definition Audio,Adaptix Technology,Speed Shift Technology,Flex Memory Access,Volume Management Device (VMD),MIPI SoundWire*,Demand Based Switching,Smart Response Technology,Transactional Synchronization Extensions,Fast Memory Access,My WiFi Technology,4G WiMAX Wireless Technology,Virtualization Technology (VT-x),Virtualization Technology for Directed I/O (VT-d),VT-x with Extended Page Tables (EPT),ME Firmware Version,HD Audio Technology,Matrix Storage Technology,Rapid Storage Technology,Smart Connect Technology,Time Coordinated Computing ( TCC),# of AVX-512 FMA Units,Thread Director,vPro Eligibility,AES New Instructions,Secure Key,Software Guard Extensions ( SGX),OS Guard,Trusted Execution Technology,Execute Disable Bit,Boot Guard,Stable IT Platform Program (SIPP),Virtualization Technology (VT-x).1,Virtualization Technology for Directed I/O (VT-d).1,VT-x with Extended Page Tables (EPT).1,Control-Flow Enforcement Technology,Mode-based Execute Control (MBEC),Total Memory Encryption,Memory Protection Extensions ( MPX),Anti-Theft Technology,Threat Detection Technology (TDT),Active Management Technology (AMT),Standard Manageability (ISM),Remote Platform Erase (RPE),One-Click Recovery,Hardware Shield Eligibility,Total Memory Encryption - Multi Key,Virtualization Technology with Redirect Protection (VT-rp),Physical Core Count,Processor Base Frequency.1,Cache.1,Bus Speed.1,FSB Parity,TDP.1,VID Voltage Range,Scenario Design Power (SDP).1,# of USB Ports,USB Revision,Total # of SATA Ports,Integrated LAN,Integrated IDE,General Purpose IO,UART,Max # of SATA 6.0 Gb/s Ports,NPU Name,Max Frequency,Sparsity Support,Windows Studio Effects Support,AI Software Frameworks Supported by NPU,Launch Year,Launch Year Month,TDP per Core,performance_id,Memory Speed,Bandwidth,PCIe Transfer Rate,PCIe Bandwidth
4116,Xeon Silver 4116 Processor,number,https://ark.intel.com/content/www/us/en/ark/products/120481/intel-xeon-silver-4116-processor-16-5m-cache-2-10-ghz.html,FCLGA3647,Xeon Scalable Processors,Products formerly Skylake,Server,,14,,12.0,24.0,3.0,,,2.1,16.5 MB L3 Cache,,85.0,,,,,,,,,,,,,,,,,,,,,,Launched,2017-07-01,True,Server/Enterprise,,ESU Notification Issued,"Sunday, December 31, 2023",,,,,,,,824633720832.0,DDR4-2400,6.0,,True,,2400000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S,3,,48.0,,,,,,,,,"['76.0mm', '56.5mm']",,76,,,,,,,False,,False,2,True,True,,"['SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,True,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,1.0,,vPro Platform,True,,,,True,True,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2017/07,7.083333333333333,16,2400.0,115.2,8.0,48.0
5217,Xeon Gold 5217 Processor,number,https://ark.intel.com/content/www/us/en/ark/products/193396/intel-xeon-gold-5217-processor-11m-cache-3-00-ghz.html,FCLGA3647,2nd Gen Xeon Scalable Processors,Products formerly Cascade Lake,Server,,14,,8.0,16.0,3.7,,,3.0,11534336,,115.0,,,,,,,,,,,,,,,,,,,,,,Launched,2019-04-01,False,,,Baseline Servicing,,,,,,,,,1099511627776.0,DDR4-2667,6.0,,True,,2667000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4S,3,,48.0,,,,,,,,,"['76.0mm', '56.5mm']",,79,,,,,,True,,,False,2,True,True,,"['SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,True,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,1.0,,vPro Platform,True,,,,True,True,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2019/04,14.375,17,2667.0,128.016,8.0,48.0
E5-2683V3,Xeon Processor E5-2683 v3,number,https://ark.intel.com/content/www/us/en/ark/products/81055/intel-xeon-processor-e5-2683-v3-35m-cache-2-00-ghz.html,FCLGA2011,Xeon Processor E5 v3 Family,Products formerly Haswell,Server,,22,,14.0,28.0,3.0,,3000000000.0,2.0,35 MB Smart Cache,9.6,120.0,,,,,,,2.0,,,,,,,,,,,,,,,Discontinued,2014-07-01,False,,,End of Servicing Updates,"Friday, December 31, 2021",,,,,,,,824633720832.0,DDR4 1600/1866/2133,4.0,73014444032.0,True,46-bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S,3,"x4, x8, x16",40.0,,,,,,2.0,,,"['52.5mm', '51mm']",,82.5,,,,,,,,,,2,True,True,64-bit,['AVX2'],True,True,True,False,,,,,,,False,,,True,,False,,,,,,,,,,,,,,,vPro Platform,True,True,,True,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2014/07,8.571428571428571,83,2133.0,68.256,8.0,40.0
6128,Xeon Gold 6128 Processor,number,https://ark.intel.com/content/www/us/en/ark/products/120482/intel-xeon-gold-6128-processor-19-25m-cache-3-40-ghz.html,FCLGA3647,Xeon Scalable Processors,Products formerly Skylake,Server,,14,,6.0,12.0,3.7,,,3.4,19.25 MB L3 Cache,,115.0,,,,,,,,,,,,,,,,,,,,,,Discontinued,2017-07-01,False,,,ESU Notification Issued,"Sunday, December 31, 2023",,,,,,,,824633720832.0,DDR4-2666,6.0,,True,,2666000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S4S,3,,48.0,,,,,,,,,"['76.0mm', '56.5mm']",,74,,,,,,,False,,False,2,True,True,,"['SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,True,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,vPro Platform,True,,,,True,True,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2017/07,19.166666666666668,28,2666.0,127.968,8.0,48.0
E5-4655V3,Xeon Processor E5-4655 v3,number,https://ark.intel.com/content/www/us/en/ark/products/85763/intel-xeon-processor-e5-4655-v3-30m-cache-2-90-ghz.html,FCLGA2011,Xeon Processor E5 v3 Family,Products formerly Haswell,Server,,22,,6.0,12.0,3.2,,3200000000.0,2.9,31457280,9.6,135.0,,,,,,,2.0,,,,,,,,,,,,,,,Discontinued,2015-04-01,False,,,End of Servicing Updates,"Friday, December 31, 2021",64BIT MPU 8064402018600 2.9G 30MB FCLGA>,,,,,,,824633720832.0,DDR4,4.0,73014444032.0,True,46-bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4S,3,"x4, x8, x16",40.0,,,,,,4.0,,,"['52.5mm', '45mm']",,84.4,,,,,,,,,,2,True,True,64-bit,['AVX2'],True,True,True,,,,,,,,False,,,,,False,,,,,,,,,,,,,,,,True,True,,True,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,2015/04,22.5,55,,68.0,8.0,40.0
8458P,Xeon Platinum 8458P Processor,number,https://ark.intel.com/content/www/us/en/ark/products/231742/intel-xeon-platinum-8458p-processor-82-5m-cache-2-70-ghz.html,FCLGA4677,4th Gen Xeon Scalable Processors,Products formerly Sapphire Rapids,Server,,7,,44.0,88.0,3.8,,,2.7,86507520.0,,350.0,,,,,,,,,,,,,,,,,,,,,,Launched,2023-01-01,,Server/Enterprise,,Baseline Servicing,,,,,,,,,4398046511104.0,Up to DDR5 4800 MT/s 1DPC Up to DDR5 4400 MT/s 2DPC,8.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S,5,,80.0,,,,,,,,,"['77.5mm', '56.5mm']",,78,,,,,,True,,,,2,True,True,,"['AMX', 'SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,2.0,,,True,,Yes with SPS,True,True,True,True,,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,2023/01,7.954545454545454,58,4800.0,307.2,32.0,320.0
6534,Xeon Gold 6534 Processor,number,https://ark.intel.com/content/www/us/en/ark/products/237555/intel-xeon-gold-6534-processor-22-5m-cache-3-90-ghz.html,FCLGA4677,5th Gen Xeon Scalable Processors,Products formerly Emerald Rapids,Server,,7,,8.0,16.0,4.2,,,3.9,23592960.0,,195.0,,,,,,,,,,,,,,,,,,,,,,Launched,2023-10-01,,Server/Enterprise,,Baseline Servicing,,,,,,,,,4398046511104.0,Up to DDR5 4800 MT/s 1DPC,8.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S,5,,80.0,,,,,,,,,,,64,,,,,,True,,,,2,True,True,,"['AMX', 'SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,,True,,Yes with SPS,True,True,True,True,,True,True,True,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,2023,2023/10,24.375,34,4800.0,307.2,32.0,320.0
E5-2667V3,Xeon Processor E5-2667 v3,number,https://ark.intel.com/content/www/us/en/ark/products/83361/intel-xeon-processor-e5-2667-v3-20m-cache-3-20-ghz.html,FCLGA2011,Xeon Processor E5 v3 Family,Products formerly Haswell,Server,,22,,8.0,16.0,3.6,,3600000000.0,3.2,20 MB Smart Cache,9.6,135.0,,,,,,,2.0,,,,,,,,,,,,,,,Discontinued,2014-07-01,False,,,End of Servicing Updates,"Friday, December 31, 2021",,,,,,,,824633720832.0,DDR4 1600/1866/2133,4.0,73014444032.0,True,46-bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S,3,"x4, x8, x16",40.0,,,,,,2.0,,,"['52.5mm', '45mm']",,77.8,,,,,,,,,,2,True,True,64-bit,['AVX2'],True,True,True,False,,,,,,,False,,,True,,False,,,,,,,,,,,,,,,vPro Platform,True,True,,True,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2014/07,16.875,67,2133.0,68.256,8.0,40.0
5215L,Xeon Gold 5215L Processor,number,https://ark.intel.com/content/www/us/en/ark/products/193393/intel-xeon-gold-5215l-processor-13-75m-cache-2-50-ghz.html,FCLGA3647,2nd Gen Xeon Scalable Processors,Products formerly Cascade Lake,Server,,14,,10.0,20.0,3.4,,,2.5,14417920.0,,85.0,,,,,,,,,,,,,,,,,,,,,,Launched,2019-04-01,False,,,Baseline Servicing,,,,,,,,,4947802324992.0,DDR4-2667,6.0,,True,,2667000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4S,3,,48.0,,,,,,,,,"['76.0mm', '56.5mm']",,77,,,,,,True,,,False,2,True,True,,"['SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,True,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,1.0,,vPro Platform,True,,,,True,True,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2019/04,8.5,15,2667.0,128.016,8.0,48.0
6222V,Xeon Gold 6222V Processor,number,https://ark.intel.com/content/www/us/en/ark/products/193962/intel-xeon-gold-6222v-processor-27-5m-cache-1-80-ghz.html,FCLGA3647,2nd Gen Xeon Scalable Processors,Products formerly Cascade Lake,Server,,14,,20.0,40.0,3.6,,,1.8,28835840.0,,115.0,,,,,,,,,,,,,,,,,,,,,,Launched,2019-04-01,False,,,Baseline Servicing,,,,,,,,,1099511627776.0,DDR4-2400,6.0,,True,,2400000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4S,3,,48.0,,,,,,,,,"['76.0mm', '56.5mm']",,83,,,,,,True,,,False,2,True,True,,"['SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,True,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,vPro Platform,True,,,,True,True,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2019/04,5.75,22,2400.0,115.2,8.0,48.0
E5-2667,Xeon Processor E5-2667,number,https://ark.intel.com/content/www/us/en/ark/products/64589/intel-xeon-processor-e5-2667-15m-cache-2-90-ghz-8-00-gt-s-intel-qpi.html,FCLGA2011,Xeon Processor E5 Family,Products formerly Sandy Bridge EP,Server,,32,,6.0,12.0,3.5,,3500000000.0,2.9,15 MB Smart Cache,8 GT/s,130.0,,,,,,,2.0,,,,,,,,,,,,,,,Discontinued,2012-01-01,False,,,End of Servicing Lifetime,"Tuesday, June 30, 2020",,,2015-04-01,,,,,412316860416.0,DDR3 800/1066/1333/1600,4.0,54975581388.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S Only,3,,40.0,,,,,,2.0,,,"['52.5mm', '45.0mm']",,85,,,,,,,,,,2,True,True,64-bit,['AVX'],True,True,True,False,,,,,,,False,,,True,,,,,,,,,,,,,,,,,vPro Platform,True,,,,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,2012/01,21.666666666666668,67,1600.0,51.2,8.0,40.0
E7-2803,Xeon Processor E7-2803,number,https://ark.intel.com/content/www/us/en/ark/products/53568/intel-xeon-processor-e7-2803-18m-cache-1-73-ghz-4-80-gt-s-intel-qpi.html,"FCLGA1567,LGA1567",Xeon Processor E7 Family,Products formerly Westmere EX,Server,,32,,6.0,12.0,,,,1.73,18 MB Smart Cache,4.8,105.0,,,,,,,,,,,,,,,,,,,,,,Discontinued,2011-04-01,False,,,End of Servicing Lifetime,,,,2015-07-01,,,,,1099511627776.0,DDR3 800/978/1066/1333 (Max Speed 800 MHz),4.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S,,,,,,,,,2.0,,,"['49.17mm', '56.47mm']",,64,,,,,,,,,,False,True,True,64-bit,"['SSE4.1', 'SSE4.2']",,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011/04,17.5,03,800.0,25.6,,
8360H,Xeon Platinum 8360H Processor,number,https://ark.intel.com/content/www/us/en/ark/products/204089/intel-xeon-platinum-8360h-processor-33m-cache-3-00-ghz.html,FCLGA4189,3rd Gen Xeon Scalable Processors,Products formerly Cooper Lake,Server,,14,,,48.0,4.2,,,3.0,34603008,,225.0,,,,,,,,,,,,,,,,,,,,,,Launched,2020-07-01,False,,,Baseline Servicing,,,,,,,,,1231453023109.0,DDR4 RDIMM,6.0,,True,,3200000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S8S,3,,48.0,,,,,,,,,['77.5x56.5mm'],,,,,,,,True,True,,,,True,True,,"['SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,True,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,,True,,,,,True,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2020/07,,60,3200.0,153.6,8.0,48.0
8562Y+,Xeon Platinum 8562Y+ Processor,number,https://ark.intel.com/content/www/us/en/ark/products/237558/intel-xeon-platinum-8562y-processor-60m-cache-2-80-ghz.html,FCLGA4677,5th Gen Xeon Scalable Processors,Products formerly Emerald Rapids,Server,,7,,32.0,64.0,4.099999999,,,2.8,62914560,,300.0,,,,,,,,,,,,,,,,,,,,,,Launched,2023-10-01,,Server/Enterprise,,Baseline Servicing,,,,,,,,,4398046511104.0,Up to DDR5 5600 MT/s 1DPC,8.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S,5,,80.0,,,,,,,,,"['77.5mm', '56.5mm']",,81,,,,,,True,,,,2,True,True,,"['AMX', 'SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,,True,,Yes with SPS,True,True,True,True,,True,True,True,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,2023,2023/10,9.375,62,5600.0,358.40000000000003,32.0,320.0
6144,Xeon Gold 6144 Processor,number,https://ark.intel.com/content/www/us/en/ark/products/124943/intel-xeon-gold-6144-processor-24-75m-cache-3-50-ghz.html,FCLGA3647,Xeon Scalable Processors,Products formerly Skylake,Server,,14,,8.0,16.0,4.2,,,3.5,24.75 MB L3 Cache,,150.0,,,,,,,,,,,,,,,,,,,,,,Discontinued,2017-07-01,False,,,ESU Notification Issued,"Sunday, December 31, 2023",,,,,,,,824633720832.0,DDR4-2666,6.0,,True,,2666000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S4S,3,,48.0,,,,,,,,,"['76.0mm', '56.5mm']",,75,,,,,,,False,,False,2,True,True,,"['SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,True,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,vPro Platform,True,,,,True,True,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2017/07,18.75,44,2666.0,127.968,8.0,48.0
6330N,Xeon Gold 6330N Processor,number,https://ark.intel.com/content/www/us/en/ark/products/212286/intel-xeon-gold-6330n-processor-42m-cache-2-20-ghz.html,FCLGA4189,3rd Gen Xeon Scalable Processors,Products formerly Ice Lake,Server,,10,,28.0,56.0,3.4,,,2.2,44040192,,165.0,,,,,,,,,,,,,,,,,,,,,,Launched,2021-04-01,True,,,Baseline Servicing,,,,,,,,,6597069766656.0,DDR4-2667,8.0,,True,,2667000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S,4,,64.0,,,,,,,,,"['77.5mm', '56.5mm']",,86,,,,,,True,,,,2,True,True,,"['SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,,True,,Yes with SPS,,True,True,,,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2021/04,5.892857142857143,30,2667.0,170.68800000000002,16.0,128.0
E5-2630,Xeon Processor E5-2630,number,https://ark.intel.com/content/www/us/en/ark/products/64593/intel-xeon-processor-e5-2630-15m-cache-2-30-ghz-7-20-gt-s-intel-qpi.html,FCLGA2011,Xeon Processor E5 Family,Products formerly Sandy Bridge EP,Server,,32,,6.0,12.0,2.8,,,2.3,15 MB Smart Cache,7.2,95.0,,,,,,,2.0,,,,,,,,,,,,,,,Discontinued,2012-01-01,False,,,End of Servicing Lifetime,"Tuesday, June 30, 2020",,,2015-04-01,,,,,412316860416.0,DDR3 800/1066/1333,4.0,45741401702.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S Only,3,,40.0,,,,,,2.0,,,"['52.5mm', '45.0mm']",,77.4,,,,,,,,,,1,True,True,64-bit,['AVX'],True,True,True,False,,,,,,,False,,,True,,,,,,,,,,,,,,,,,vPro Platform,True,,,,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,2012/01,15.833333333333334,30,1333.0,42.656,8.0,40.0
8156,Xeon Platinum 8156 Processor,number,https://ark.intel.com/content/www/us/en/ark/products/120499/intel-xeon-platinum-8156-processor-16-5m-cache-3-60-ghz.html,FCLGA3647,Xeon Scalable Processors,Products formerly Skylake,Server,,14,,4.0,8.0,3.7,,,3.6,16.5 MB L3 Cache,,105.0,,,,,,,,,,,,,,,,,,,,,,Discontinued,2017-07-01,False,,,ESU Notification Issued,"Sunday, December 31, 2023",,,,,,,,824633720832.0,DDR4-2666,6.0,,True,,2666000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S8S,3,,48.0,,,,,,,,,"['76.0mm', '56.5mm']",,71,,,,,,,False,,False,2,True,True,,"['SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,True,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,vPro Platform,True,,,,True,True,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2017/07,26.25,56,2666.0,127.968,8.0,48.0
E7-8891V2,Xeon Processor E7-8891 v2,number,https://ark.intel.com/content/www/us/en/ark/products/75259/intel-xeon-processor-e7-8891-v2-37-5m-cache-3-20-ghz.html,FCLGA2011,Xeon Processor E7 v2 Family,Products formerly Ivy Bridge,Server,,22,,10.0,20.0,3.7,,3700000000.0,3.2,39321600.0,8 GT/s,155.0,,,,,,,3.0,,,,,,,,,,,,,,,Discontinued,2014-01-01,False,,,End of Servicing Lifetime,"Tuesday, June 30, 2020",,,,,,,,1649267441664.0,DDR3 1066/1333/1600,4.0,91268055040.0,True,46-bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S8S,3,"x4, x8, x16",32.0,,,,,,8.0,,,"['52mm', '45mm']",,77,,,,,,,,,,2,True,True,64-bit,['AVX'],True,True,True,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,True,,True,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2014/01,15.5,91,1600.0,51.2,8.0,32.0
E5-1620,Xeon Processor E5-1620,number,https://ark.intel.com/content/www/us/en/ark/products/64621/intel-xeon-processor-e5-1620-10m-cache-3-60-ghz-0-0-gt-s-intel-qpi.html,FCLGA2011,Xeon Processor E5 Family,Products formerly Sandy Bridge EP,Server,,32,,4.0,8.0,3.8,,3800000000.0,3.6,10 MB Smart Cache,0,130.0,,,,,,,0.0,,,,,,,,,,,,,,,Discontinued,2012-01-01,False,,,End of Servicing Lifetime,"Tuesday, June 30, 2020",,,2015-04-01,,,,,402653184000.0,DDR3 800/1066/1333/1600,4.0,54975581388.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,40.0,,,,,,1.0,,,"['52.5mm', '45.0 mm']",,64.0 °C,,,,,,,,,,2,True,True,64-bit,['AVX'],True,True,True,False,,,,,,,False,,,True,,,,,,,,,,,,,,,,,vPro Platform,True,,,,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,2012/01,32.5,20,1600.0,51.2,8.0,40.0
8592V,Xeon Platinum 8592V Processor,number,https://ark.intel.com/content/www/us/en/ark/products/237554/intel-xeon-platinum-8592v-processor-320m-cache-2-ghz.html,FCLGA4677,5th Gen Xeon Scalable Processors,Products formerly Emerald Rapids,Server,,7,,64.0,128.0,3.9,,,2.0,335544320,,330.0,,,,,,,,,,,,,,,,,,,,,,Launched,2023-10-01,,Server/Enterprise,,Baseline Servicing,,,,,,,,,4398046511104.0,DDR5 @ 4800 MT/s (1 DPC),8.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S,5,,80.0,,,,,,,,,"['77.5mm', '56.5mm']",,78,,,,,,True,,,,2,True,True,,"['AMX', 'SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,,True,,Yes with SPS,True,True,True,True,,True,True,True,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,2023,2023/10,5.15625,92,4800.0,307.2,32.0,320.0
8280L,Xeon Platinum 8280L Processor,number,https://ark.intel.com/content/www/us/en/ark/products/192472/intel-xeon-platinum-8280l-processor-38-5m-cache-2-70-ghz.html,FCLGA3647,2nd Gen Xeon Scalable Processors,Products formerly Cascade Lake,Server,,14,,28.0,56.0,4.0,,,2.7,40370176.0,,205.0,,,,,,,,,,,,,,,,,,,,,,Launched,2019-04-01,False,,,Baseline Servicing,,,,,,,,,4947802324992.0,DDR4-2933,6.0,,True,,2933000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S8S,3,,48.0,,,,,,,,,"['76.0mm', '56.5mm']",,84,,,,,,True,,,False,2,True,True,,"['SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,True,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,vPro Platform,True,,,,True,True,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2019/04,7.321428571428571,80,2933.0,140.784,8.0,48.0
8558,Xeon Platinum 8558 Processor,number,https://ark.intel.com/content/www/us/en/ark/products/237255/intel-xeon-platinum-8558-processor-260m-cache-2-1-ghz.html,FCLGA4677,5th Gen Xeon Scalable Processors,Products formerly Emerald Rapids,Server,,7,,48.0,96.0,4.0,,,2.1,272629760,,330.0,,,,,,,,,,,,,,,,,,,,,,Launched,2023-10-01,,Server/Enterprise,,Baseline Servicing,,,,,,,,,4398046511104.0,DDR5 @ 5200 MT/s (1 DPC),8.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2S,5,,80.0,,,,,,,,,"['77.5mm', '56.5mm']",,78,,,,,,True,,,,2,True,True,,"['AMX', 'SSE4.2', 'AVX', 'AVX2', 'AVX-512']",,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,2.0,,,True,,Yes with SPS,True,True,True,True,,True,True,True,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,2023,2023/10,6.875,58,5200.0,332.8,32.0,320.0
